;cam:dataFim;cam:dataInicio;cam:descricaoCausaFimExercicio;cam:idCadastroParlamentarAnterior;cam:idCausaFimExercicio;cam:siglaUFRepresentacao;cam:situacaoExercicio;org:hasMember;org:role;slp:resource_uri_x;cam:dataFalecimento;cam:dataNascimento;cam:email;cam:ideCadastro;cam:nomeCivil;cam:nomeParlamentarAtual;cam:nomeProfissao;cam:sexo;slp:old_resource_uri;slp:resource_uri_y
365;;2015-02-01;;;;PI;Titular;94340f64-2dfe-4486-bd76-fea636efd241;b27beba7-ca02-4041-a9e0-1793bcd141fe;d545e8fd-6aca-4c61-a37e-a414ef358868;;1961-09-09;dep.assiscarvalho@camara.gov.br;159237;FRANCISCO DE ASSIS CARVALHO GONÇALVES;ASSIS CARVALHO;;M;d1a600d1a5a5a968880a0ba710122553;94340f64-2dfe-4486-bd76-fea636efd241
366;;2015-02-01;;;;SP;Titular;080f9cbf-798f-49e0-a3ba-b636cabfd81f;b27beba7-ca02-4041-a9e0-1793bcd141fe;13f6983c-20ff-462c-8756-fc13b84ebe25;;1964-04-09;dep.valmirprascidelli@camara.gov.br;113247;VALMIR PRASCIDELLI;VALMIR PRASCIDELLI;;M;25dfc0be7c347bef94079c31ad957177;080f9cbf-798f-49e0-a3ba-b636cabfd81f
367;;2015-02-01;;;;SE;Titular;00b57d97-0f35-47ef-b6be-6a210fa9285c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e3fc519a-70f4-40ef-b97c-ef3f062a3842;;1964-09-22;dep.adelsonbarreto@camara.gov.br;178968;ADELSON BARRETO DOS SANTOS;ADELSON BARRETO;Jornalista, Radialista;M;fe89dffa250a3c5a416e387ffa9cfbde;00b57d97-0f35-47ef-b6be-6a210fa9285c
368;;2015-02-01;;;;CE;Titular;1c904979-a1e3-4cac-ad79-305e39f7a0b3;b27beba7-ca02-4041-a9e0-1793bcd141fe;c746474c-b885-42f9-a997-7243728d4cb7;;1952-04-10;dep.goretepereira@camara.gov.br;129618;MARIA GORETE PEREIRA;GORETE PEREIRA;;F;086c05a4246f07d21cea8354bc9b8284;1c904979-a1e3-4cac-ad79-305e39f7a0b3
369;;2015-02-01;;;;MA;Titular;5df1c4dc-4756-4077-85a2-238475d2b09b;b27beba7-ca02-4041-a9e0-1793bcd141fe;d279f081-00c7-4a39-8653-3023e3bf2b7f;;1939-03-19;dep.josereinaldo@camara.gov.br;73714;José Reinaldo Carneiro Tavares;JOSÉ REINALDO;Administrador Público, Engenheiro;M;a19c98515867e337902a89098c1bb012;5df1c4dc-4756-4077-85a2-238475d2b09b
370;;2015-02-01;;;;SE;Titular;eecb8dce-06d5-47fe-914f-81514824f650;b27beba7-ca02-4041-a9e0-1793bcd141fe;857aa219-dd9b-4179-ace8-07a289b5a3c0;;1959-04-15;dep.laerciooliveira@camara.gov.br;151208;LAERCIO JOSÉ DE OLIVEIRA;LAERCIO OLIVEIRA;;M;1e20dc2c0a392615dfd151b740138cd5;eecb8dce-06d5-47fe-914f-81514824f650
371;;2015-02-01;;;;GO;Titular;8a2dddc7-3dec-4cbd-ad76-2137bce6a58c;b27beba7-ca02-4041-a9e0-1793bcd141fe;da6e0c5b-4ff4-4b5d-a1c9-9a72ad03b7a1;;1951-06-04;dep.jovairarantes@camara.gov.br;73666;JOVAIR DE OLIVEIRA ARANTES;JOVAIR ARANTES;;M;bd8333f6c13dbe58b8770a87f4f595c5;8a2dddc7-3dec-4cbd-ad76-2137bce6a58c
372;;2015-02-01;;;;ES;Titular;0168424c-8783-47d8-9bdd-a2796d70f4aa;b27beba7-ca02-4041-a9e0-1793bcd141fe;262a0f31-58ef-4748-8c67-4d8808e69090;;1964-03-08;dep.heldersalomao@camara.gov.br;178873;HELDER IGNACIO SALOMAO;HELDER SALOMÃO;Professor(a);M;646e16bdbf70f31f71fdf5431e9ee305;0168424c-8783-47d8-9bdd-a2796d70f4aa
373;;2015-02-01;;;;GO;Titular;b8bb225c-0a75-4597-a643-e49538a8f49c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7c909fc8-9e2c-4c0c-bda4-1a98115fddcb;;1962-11-28;dep.delegadowaldir@camara.gov.br;164359;WALDIR SOARES DE OLIVEIRA;DELEGADO WALDIR;;M;2603e4b9ccd72401e9f1a81a0a9a2311;b8bb225c-0a75-4597-a643-e49538a8f49c
374;;2015-02-01;;;;SP;Titular;d5f30dc3-941b-4f8d-ade5-cd5f56ba2dfa;b27beba7-ca02-4041-a9e0-1793bcd141fe;00bc326e-158f-48bc-9f33-3c69af6d4c8c;;1959-11-17;dep.vicentecandido@camara.gov.br;160622;VICENTE CÂNDIDO DA SILVA;VICENTE CANDIDO;;M;860147c35cbaed9920f3de7aa28082de;d5f30dc3-941b-4f8d-ade5-cd5f56ba2dfa
375;;2015-02-01;;;;SC;Titular;335457ba-d565-4b39-a447-2f1b0c7fa3ec;b27beba7-ca02-4041-a9e0-1793bcd141fe;52c466f1-4c40-40f4-abfd-60a16941dd5a;;1947-12-21;dep.esperidiaoamin@camara.gov.br;160649;ESPERIDIÃO AMIN HELOU FILHO;ESPERIDIÃO AMIN;Administrador, Advogado(a), Professor Universitário;M;87638b8893b286de5290dd98d0d4af8f;335457ba-d565-4b39-a447-2f1b0c7fa3ec
376;;2015-02-01;;;;RN;Titular;024bd318-ca5e-4b2e-bd6d-3b811f83a2d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;818486e6-f329-480e-867a-81363c307f48;;1977-09-01;dep.fabiofaria@camara.gov.br;141428;FÁBIO SALUSTINO MESQUITA DE FARIA;FÁBIO FARIA;;M;9940fbb9e429fe991f2ac0bf84d3a37c;024bd318-ca5e-4b2e-bd6d-3b811f83a2d4
377;;2015-02-01;;;;RJ;Titular;aae86ae5-32e3-4078-83b9-b1dd06f586e4;b27beba7-ca02-4041-a9e0-1793bcd141fe;7e76c308-8620-4abb-911a-74c454bbd576;;1973-12-21;dep.cristianebrasil@camara.gov.br;93472;CRISTIANE BRASIL FRANCISCO;CRISTIANE BRASIL;Advogado(a);F;d42cc461b142661e92bafeab96beba82;aae86ae5-32e3-4078-83b9-b1dd06f586e4
378;;2015-02-01;;;;RR;Titular;31912c78-54a7-4b83-86b6-7bd5d53ff314;b27beba7-ca02-4041-a9e0-1793bcd141fe;b65c1d24-403e-41e7-984f-7e9ed0b650a1;;1983-09-03;dep.jhonatandejesus@camara.gov.br;160531;JOHNATHAN PEREIRA DE JESUS;JHONATAN DE JESUS;;M;fd74bb11ed8f111c3dd0afc198dc368e;31912c78-54a7-4b83-86b6-7bd5d53ff314
379;;2015-02-01;;;;SP;Titular;bf080e85-0f85-47b9-9f62-3ff33ad5f023;b27beba7-ca02-4041-a9e0-1793bcd141fe;282e40ae-3868-49c1-99c9-e34ba1c89712;;1941-10-29;dep.nelsonmarquezelli@camara.gov.br;73553;NELSON MARQUEZELLI;NELSON MARQUEZELLI;;M;f6a39183d6ec6a2381117f8412fa7f67;bf080e85-0f85-47b9-9f62-3ff33ad5f023
380;;2015-02-01;;;;PB;Titular;d929ccfd-ad21-47c2-b59d-093bb1d01b78;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e2c826d-2f73-4726-b4cb-d4e54f100be0;;1989-09-11;dep.hugomotta@camara.gov.br;160674;HUGO MOTTA WANDERLEY DA NÓBREGA;HUGO MOTTA;;M;36b2f7c46582100c98db274f30ce66d2;d929ccfd-ad21-47c2-b59d-093bb1d01b78
381;;2015-02-01;;;;PR;Titular;1b41b2a9-b8df-4e7d-87cf-84c6ffdc2a76;b27beba7-ca02-4041-a9e0-1793bcd141fe;929a6888-5fb1-4e17-a54d-4af34fd299c7;;1961-03-27;dep.enioverri@camara.gov.br;132504;ENIO JOSÉ VERRI;ENIO VERRI;;M;c2045c2a9076413255d89585e8a5b742;1b41b2a9-b8df-4e7d-87cf-84c6ffdc2a76
382;;2015-02-01;;;;RS;Titular;32adb89a-c36e-4c2a-b276-11bf37e047a1;b27beba7-ca02-4041-a9e0-1793bcd141fe;0f438485-694c-4d7b-b3f6-6bdf7e13b447;;1958-04-27;dep.sergiomoraes@camara.gov.br;141542;SÉRGIO IVAN MORAES;SÉRGIO MORAES;;M;ff2fc86967b81085c279d2195ebb806d;32adb89a-c36e-4c2a-b276-11bf37e047a1
383;;2015-02-01;;;;PA;Titular;2d25b0de-7c63-4a33-9341-60d12f582614;b27beba7-ca02-4041-a9e0-1793bcd141fe;01f40674-50e5-4e1f-9ebc-5d2d4f9d2983;;1956-08-24;dep.franciscochapadinha@camara.gov.br;178907;FRANCISCO ALVES DE AGUIAR;FRANCISCO CHAPADINHA;Empresário;M;ae758b3ef193ee48b2d34397e1e76283;2d25b0de-7c63-4a33-9341-60d12f582614
384;;2015-02-01;;;;RJ;Titular;91f9f025-12d5-4527-8536-1c93f7c50f88;b27beba7-ca02-4041-a9e0-1793bcd141fe;452906a4-6538-4b84-a65b-109b5e719d2e;;1962-08-06;dep.hugoleal@camara.gov.br;141450;HUGO LEAL MELO DA SILVA;HUGO LEAL;;M;008cf653b53e3d22ea197459325382d2;91f9f025-12d5-4527-8536-1c93f7c50f88
385;;2015-02-01;;;;SP;Titular;6a9f5575-5d31-45f0-8f37-7c2d132033e4;b27beba7-ca02-4041-a9e0-1793bcd141fe;e9137161-5c30-4219-916d-b24fc786cb60;;1977-06-01;dep.faustopinato@camara.gov.br;66828;FAUSTO RUY PINATO;FAUSTO PINATO;Advogado(a);M;14c254655904402a20ef86994443472e;6a9f5575-5d31-45f0-8f37-7c2d132033e4
386;;2015-02-01;;;;BA;Titular;b3be7d75-7337-4068-b460-9773b919bfb8;b27beba7-ca02-4041-a9e0-1793bcd141fe;e54b74cd-fa60-46ff-98ce-359a8847fd9e;;1960-10-15;dep.afonsoflorence@camara.gov.br;160508;AFONSO BANDEIRA FLORENCE;AFONSO FLORENCE;;M;be2b6bff6bdce7b743c2bc9a46e43282;b3be7d75-7337-4068-b460-9773b919bfb8
387;;2015-02-01;;;;BA;Titular;03280bf7-8a86-4167-a557-5b9f79a5d6d6;b27beba7-ca02-4041-a9e0-1793bcd141fe;07169e29-d6fa-42cb-8663-c3b91df92616;;1955-01-21;dep.danielalmeida@camara.gov.br;74060;DANIEL GOMES DE ALMEIDA;DANIEL ALMEIDA;;M;0451666d8448753cee9014aeff861ff5;03280bf7-8a86-4167-a557-5b9f79a5d6d6
388;;2015-02-01;;;;PR;Titular;a737962c-fc97-499c-b01c-7aeca8b3825e;b27beba7-ca02-4041-a9e0-1793bcd141fe;874700c6-f765-43cc-91d6-60199673e617;;1950-10-08;dep.luizcarloshauly@camara.gov.br;73778;LUIZ CARLOS JORGE HAULY;LUIZ CARLOS HAULY;;M;2892a01c9e7f86df392c287436ca36cc;a737962c-fc97-499c-b01c-7aeca8b3825e
389;;2015-02-01;;;;TO;Titular;7f864287-06fb-4f85-a42d-074f06e2342a;b27beba7-ca02-4041-a9e0-1793bcd141fe;6d5a5fdc-8a7e-424b-ae06-07b6b6a4193a;;1963-12-15;dep.dulcemiranda@camara.gov.br;178994;DULCE FERREIRA PAGANI MIRANDA;DULCE MIRANDA;;F;032330384cefa018eccf2b62df939e7b;7f864287-06fb-4f85-a42d-074f06e2342a
390;;2015-02-01;;;;SC;Titular;592e3037-3dc8-4c09-8665-5e0506642dc7;b27beba7-ca02-4041-a9e0-1793bcd141fe;f4ceef56-6188-4a14-9527-b65f8c6e6618;;1960-10-01;dep.deciolima@camara.gov.br;141413;DÉCIO NERY DE LIMA;DÉCIO LIMA;;M;ad8da3706a48a019d2e233c732aeaa99;592e3037-3dc8-4c09-8665-5e0506642dc7
391;;2015-02-01;;;;SP;Titular;3be8adfa-6226-48a6-a6c4-c6c3d4d38e84;b27beba7-ca02-4041-a9e0-1793bcd141fe;f897c3a5-7faf-441f-81d2-5c4eb22de302;;1984-07-10;dep.eduardobolsonaro@camara.gov.br;92346;EDUARDO NANTES BOLSONARO;EDUARDO BOLSONARO;Policial Federal;M;477a254231e44ace6594c9967ba5f797;3be8adfa-6226-48a6-a6c4-c6c3d4d38e84
392;;2015-02-01;;;;RS;Titular;b8af8b5f-b274-4147-a547-db8df4e5ffbe;b27beba7-ca02-4041-a9e0-1793bcd141fe;b897289f-475f-4ecd-9df3-61da482df9d0;;1972-06-13;dep.carlosgomes@camara.gov.br;178962;ANTONIO CARLOS GOMES DA SILVA;CARLOS GOMES;;M;47b543dc3a294d53128adfe3add912bf;b8af8b5f-b274-4147-a547-db8df4e5ffbe
393;;2015-02-01;;;;PB;Titular;435d25c7-7756-4fc6-9942-e8bf241b8e8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;a384595e-98fe-4ce1-9d52-8e1f2eb520ae;;1945-02-13;dep.luizcouto@camara.gov.br;74041;LUIZ ALBUQUERQUE COUTO;LUIZ COUTO;;M;b20401fcf0665b7aa80bf7adbd9579a0;435d25c7-7756-4fc6-9942-e8bf241b8e8e
394;;2015-02-01;;;;ES;Titular;c5653b03-4138-476b-a828-963514396e0b;b27beba7-ca02-4041-a9e0-1793bcd141fe;ebf5f6cc-6f54-445d-a1bf-e2fcf9e55818;;1952-06-03;dep.dr.jorgesilva@camara.gov.br;160643;JORGE SILVA;DR. JORGE SILVA;;M;bbf7c7fc4f9ebd28a6651245bec8e3db;c5653b03-4138-476b-a828-963514396e0b
395;;2015-02-01;;;;AP;Titular;0656b91f-13ed-419e-88b7-7bad14e2dd43;b27beba7-ca02-4041-a9e0-1793bcd141fe;e443aba1-1393-4e74-8a5f-02f96246c096;;1979-03-26;dep.joziaraujo@camara.gov.br;178851;JOZIANE ARAÚJO NASCIMENTO;JOZI ARAÚJO;Empresária;F;cc657edc2ed1f6e66c64595b7d2be870;0656b91f-13ed-419e-88b7-7bad14e2dd43
396;;2015-02-01;;;;SC;Titular;d86ff944-e28d-444a-93e2-e499760fbfc4;b27beba7-ca02-4041-a9e0-1793bcd141fe;e1d59952-2824-471e-9496-29f979ca06e4;;1967-03-23;dep.joaorodrigues@camara.gov.br;160571;JOÃO RODRIGUES;JOÃO RODRIGUES;;M;a4fabe6cea8833fa796281ea92fcfa44;d86ff944-e28d-444a-93e2-e499760fbfc4
397;;2015-02-01;;;;SP;Titular;ca202798-7b98-4179-b636-bf3174527af1;b27beba7-ca02-4041-a9e0-1793bcd141fe;482d9de8-b6f4-44e3-9d75-000b12d02cdb;;1952-04-17;dep.ricardotripoli@camara.gov.br;141472;JOSÉ RICARDO ALVARENGA TRIPOLI;RICARDO TRIPOLI;;M;18a8b20e198e0e5a8429c4b1ffb13cae;ca202798-7b98-4179-b636-bf3174527af1
398;;2015-02-01;;;;CE;Titular;d34d9235-ff34-42f7-822a-3905a4d258f5;b27beba7-ca02-4041-a9e0-1793bcd141fe;09055fc1-fb5f-4181-a48d-2a81ad7767eb;;1961-08-11;dep.odoricomonteiro@camara.gov.br;178868;LUIZ ODORICO MONTEIRO DE ANDRADE;ODORICO MONTEIRO;Médico(a);M;bf25e20c0be5f8f96911c6f79ddb7003;d34d9235-ff34-42f7-822a-3905a4d258f5
399;;2015-02-01;;;;DF;Titular;2b9c75b7-2d51-404b-bfdd-94a92f530aa0;b27beba7-ca02-4041-a9e0-1793bcd141fe;877143f8-9174-4359-bf65-9902b09c173a;;1963-02-08;dep.roneynemer@camara.gov.br;178870;RÔNEY TANIOS NEMER;RÔNEY NEMER;Servidor Público Estadual;M;46f55dae7d1a73ec6c494c3187d1128b;2b9c75b7-2d51-404b-bfdd-94a92f530aa0
400;;2015-02-01;;;;MA;Titular;c9ba80e8-95c6-4268-a713-a6488ca26975;b27beba7-ca02-4041-a9e0-1793bcd141fe;23c1fd07-8ed2-4db5-bbf3-e986fbdd479a;;1984-03-16;dep.rubenspereirajunior@camara.gov.br;178887;RUBENS PEREIRA E SILVA JUNIOR;RUBENS PEREIRA JÚNIOR;Advogado(a);M;66e20d01b9b08c8f36eec26aca39e633;c9ba80e8-95c6-4268-a713-a6488ca26975
401;;2015-02-01;;;;MG;Titular;847cb410-efcf-4f2d-925e-f2dfb90f1ddb;b27beba7-ca02-4041-a9e0-1793bcd141fe;d2c92922-d536-4289-be7b-7e6313886a5d;;1973-05-23;dep.dimasfabiano@camara.gov.br;160599;DIMAS FABIANO TOLEDO JÚNIOR;DIMAS FABIANO;;M;e0d1e61e0036939b7af3edaf2bc5c978;847cb410-efcf-4f2d-925e-f2dfb90f1ddb
402;;2015-02-01;;;;RS;Titular;f0b41c76-c151-460f-9679-a589d21d4c50;b27beba7-ca02-4041-a9e0-1793bcd141fe;60e69098-666c-4f36-83ca-74b068bba90a;;1966-11-22;dep.mariadorosario@camara.gov.br;74398;MARIA DO ROSÁRIO NUNES;MARIA DO ROSÁRIO;;F;64528dfffa37938544c595f5ba9ce394;f0b41c76-c151-460f-9679-a589d21d4c50
403;;2015-02-01;;;;RJ;Titular;3f93ea82-e982-4d7d-9b88-a408119cdfe6;b27beba7-ca02-4041-a9e0-1793bcd141fe;f3b5f5c2-b9dc-4f93-bf90-15ca1559b618;;1953-02-11;dep.chicodangelo@camara.gov.br;141439;FRANCISCO JOSÉ D'ANGELO PINTO;CHICO D'ANGELO;;M;61f66fdcf3f702e39119ca146cfb9d1e;3f93ea82-e982-4d7d-9b88-a408119cdfe6
404;;2015-02-01;;;;BA;Titular;d5018db9-a340-4b86-93ad-21965c9e3528;b27beba7-ca02-4041-a9e0-1793bcd141fe;ed72b1ce-ad5c-4873-98ca-ea54e5a10348;;1979-11-03;dep.cacaleao@camara.gov.br;93083;CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO;CACÁ LEÃO;Administrador;M;6c937ac640034ba75878372bc5e24d99;d5018db9-a340-4b86-93ad-21965c9e3528
405;;2015-02-01;;;;BA;Titular;e4c7fcce-9147-437e-abd9-6f27061d7fd9;b27beba7-ca02-4041-a9e0-1793bcd141fe;50d698c1-db35-4361-9f14-e6833b1eb13d;;1961-06-08;dep.sergiobrito@camara.gov.br;73808;SÉRGIO LUÍS LACERDA BRITO;SÉRGIO BRITO;;M;c4b778dbfd4451855f345dcdee986ffd;e4c7fcce-9147-437e-abd9-6f27061d7fd9
406;;2015-02-01;;;;PA;Titular;eb1c8e99-5079-49fe-b12b-14728870d457;b27beba7-ca02-4041-a9e0-1793bcd141fe;766c7dbb-a675-42b6-ae08-9ec29c58b966;;1957-12-09;dep.helioleite@camara.gov.br;178909;HELIO LEITE DA SILVA;HÉLIO LEITE;Corretor de Imóveis;M;df9368b57a34f6519653aff6e355f098;eb1c8e99-5079-49fe-b12b-14728870d457
407;;2015-02-01;;;;PE;Titular;a9777580-a102-4265-8c0e-47aa79413d8b;b27beba7-ca02-4041-a9e0-1793bcd141fe;6d2c56d3-f08f-40dd-8d7a-eaa3821d8902;;1972-12-12;dep.wolneyqueiroz@camara.gov.br;74439;WOLNEY QUEIROZ MACIEL;WOLNEY QUEIROZ;;M;96fed180292df8fbfca1e89b36c18541;a9777580-a102-4265-8c0e-47aa79413d8b
408;;2015-02-01;;;;TO;Titular;a4cc0ebd-156c-4eb0-b207-cf9734e13502;b27beba7-ca02-4041-a9e0-1793bcd141fe;081d0eb1-1b5d-4d7a-b5b0-7774fdbfbeac;;1947-02-11;dep.lazarobotelho@camara.gov.br;141480;LÁZARO BOTELHO MARTINS;LÁZARO BOTELHO;;M;6075e2656ace7921d96c066dc9949a14;a4cc0ebd-156c-4eb0-b207-cf9734e13502
409;;2015-02-01;;;;BA;Titular;1e99084b-6ef7-49ec-b485-7cd22d96955a;b27beba7-ca02-4041-a9e0-1793bcd141fe;e54889d7-326c-4663-9e1f-5c68be4a521f;;1965-01-29;dep.eriveltonsantana@camara.gov.br;99654;ERIVELTON LIMA SANTANA;ERIVELTON SANTANA;;M;9eb592a766eea0d17e0dad3dd56a7ad9;1e99084b-6ef7-49ec-b485-7cd22d96955a
410;;2015-02-01;;;;SP;Titular;9f9dd505-6db3-40b7-94ad-51e299888100;b27beba7-ca02-4041-a9e0-1793bcd141fe;3aea4225-49d8-4ed5-89aa-5707be36d6ad;;1934-11-30;dep.luizaerundina@camara.gov.br;74784;LUIZA ERUNDINA DE SOUSA;LUIZA ERUNDINA;;F;15b0c0db25954935f07116f5d3e83102;9f9dd505-6db3-40b7-94ad-51e299888100
411;;2015-02-01;;;;SP;Titular;5f06c22b-2c5a-4d59-9505-00e4a1b2e0fc;b27beba7-ca02-4041-a9e0-1793bcd141fe;b5bb7bbf-110c-477c-85f0-36ac869dc027;;1960-05-27;dep.robertoalves@camara.gov.br;152610;BENEDITO ROBERTO ALVES FERREIRA;ROBERTO ALVES;Gestor Público;M;76cfe839d60b2d7ab9f1e8d7580818b1;5f06c22b-2c5a-4d59-9505-00e4a1b2e0fc
412;2015-02-02;2015-02-01;Ministro de Estado;;11;MG;Titular;4ed92978-57d4-49cc-a41b-2892195616cb;b27beba7-ca02-4041-a9e0-1793bcd141fe;8796918d-5f15-4e15-a168-97717e5f10a4;;1971-06-11;dep.georgehilton@camara.gov.br;141441;GEORGE HILTON DOS SANTOS CECÍLIO;GEORGE HILTON;;M;1b8d14d3eee5e3ebbb7dd0b3a46df733;4ed92978-57d4-49cc-a41b-2892195616cb
413;;2016-04-01;;;;MG;Titular;4ed92978-57d4-49cc-a41b-2892195616cb;b27beba7-ca02-4041-a9e0-1793bcd141fe;a027ddf6-7050-4ed5-b374-31fd67abec06;;1971-06-11;dep.georgehilton@camara.gov.br;141441;GEORGE HILTON DOS SANTOS CECÍLIO;GEORGE HILTON;;M;1b8d14d3eee5e3ebbb7dd0b3a46df733;4ed92978-57d4-49cc-a41b-2892195616cb
414;2015-02-02;2015-02-01;Ministro de Estado;;11;RS;Titular;c45b1894-4592-4e40-9268-3f3d70ac4eac;b27beba7-ca02-4041-a9e0-1793bcd141fe;1648f42d-fb4c-4d83-a643-f9c584511cd0;;1958-10-29;dep.pepevargas@camara.gov.br;141445;GILBERTO JOSÉ SPIER VARGAS;PEPE VARGAS;;M;ce192ddd042a47f1eeb12ba2ce416e65;c45b1894-4592-4e40-9268-3f3d70ac4eac
415;2015-04-10;2015-02-01;Ministro de Estado;;11;RS;Titular;c45b1894-4592-4e40-9268-3f3d70ac4eac;b27beba7-ca02-4041-a9e0-1793bcd141fe;b70d52e5-81e1-4a67-970a-5080a2669a82;;1958-10-29;dep.pepevargas@camara.gov.br;141445;GILBERTO JOSÉ SPIER VARGAS;PEPE VARGAS;;M;ce192ddd042a47f1eeb12ba2ce416e65;c45b1894-4592-4e40-9268-3f3d70ac4eac
416;;2015-10-05;;;;RS;Titular;c45b1894-4592-4e40-9268-3f3d70ac4eac;b27beba7-ca02-4041-a9e0-1793bcd141fe;c6b152ac-bd6a-4efa-a2f2-dd4731882335;;1958-10-29;dep.pepevargas@camara.gov.br;141445;GILBERTO JOSÉ SPIER VARGAS;PEPE VARGAS;;M;ce192ddd042a47f1eeb12ba2ce416e65;c45b1894-4592-4e40-9268-3f3d70ac4eac
417;2015-02-02;2015-02-01;Ministro de Estado;;11;MG;Titular;9fb49ea9-25ca-4d57-b9d0-6540994d1bc8;b27beba7-ca02-4041-a9e0-1793bcd141fe;c3bda348-c727-4bf2-a00d-e9b0785704b9;;1952-01-26;dep.patrusananias@camara.gov.br;74160;PATRUS ANANIAS DE SOUSA;PATRUS ANANIAS;Advogado(a), Professor(a), Servidor Público;M;3894991ec381df75e50674602ed4b972;9fb49ea9-25ca-4d57-b9d0-6540994d1bc8
418;2016-04-19;2016-04-14;Ministro de Estado;;11;MG;Titular;9fb49ea9-25ca-4d57-b9d0-6540994d1bc8;b27beba7-ca02-4041-a9e0-1793bcd141fe;e1ddcb71-09ff-4dfe-9785-bdac05732277;;1952-01-26;dep.patrusananias@camara.gov.br;74160;PATRUS ANANIAS DE SOUSA;PATRUS ANANIAS;Advogado(a), Professor(a), Servidor Público;M;3894991ec381df75e50674602ed4b972;9fb49ea9-25ca-4d57-b9d0-6540994d1bc8
419;;2016-05-12;;;;MG;Titular;9fb49ea9-25ca-4d57-b9d0-6540994d1bc8;b27beba7-ca02-4041-a9e0-1793bcd141fe;9aa74952-af0c-4a76-b42a-b5792da33f1d;;1952-01-26;dep.patrusananias@camara.gov.br;74160;PATRUS ANANIAS DE SOUSA;PATRUS ANANIAS;Advogado(a), Professor(a), Servidor Público;M;3894991ec381df75e50674602ed4b972;9fb49ea9-25ca-4d57-b9d0-6540994d1bc8
420;2015-02-03;2015-02-01;Secretário de Estado;;12;PR;Titular;17576461-ea99-417f-851d-44b0baf53839;b27beba7-ca02-4041-a9e0-1793bcd141fe;b4cc38de-b171-4939-9540-6a2e4fdba9d7;;1970-03-26;dep.delegadofrancischini@camara.gov.br;160646;FERNANDO DESTITO FRANCISCHINI;DELEGADO FRANCISCHINI;;M;df67099abb0f296af86adf7d4674d596;17576461-ea99-417f-851d-44b0baf53839
421;;2015-05-21;;;;PR;Titular;17576461-ea99-417f-851d-44b0baf53839;b27beba7-ca02-4041-a9e0-1793bcd141fe;47a2f65f-1be9-41de-81cf-6bfb94e92bea;;1970-03-26;dep.delegadofrancischini@camara.gov.br;160646;FERNANDO DESTITO FRANCISCHINI;DELEGADO FRANCISCHINI;;M;df67099abb0f296af86adf7d4674d596;17576461-ea99-417f-851d-44b0baf53839
422;2015-02-04;2015-02-01;Secretário de Estado;;12;PE;Titular;8b854fe6-eb38-4016-bbef-4f9a2a24057b;b27beba7-ca02-4041-a9e0-1793bcd141fe;ad7b7dea-70ab-4208-8595-2ed0bcf847cf;;1967-04-21;dep.danilocabral@camara.gov.br;160528;DANILO JORGE DE BARROS CABRAL;DANILO CABRAL;;M;338bb4101273f30f14f85cb44c503aa8;8b854fe6-eb38-4016-bbef-4f9a2a24057b
423;2016-04-20;2016-04-14;Secretário de Estado;;12;PE;Titular;8b854fe6-eb38-4016-bbef-4f9a2a24057b;b27beba7-ca02-4041-a9e0-1793bcd141fe;7a43b0db-77c8-42e9-858f-8f8c0e6556f8;;1967-04-21;dep.danilocabral@camara.gov.br;160528;DANILO JORGE DE BARROS CABRAL;DANILO CABRAL;;M;338bb4101273f30f14f85cb44c503aa8;8b854fe6-eb38-4016-bbef-4f9a2a24057b
424;;2016-05-31;;;;PE;Titular;8b854fe6-eb38-4016-bbef-4f9a2a24057b;b27beba7-ca02-4041-a9e0-1793bcd141fe;91294da6-9611-4e9b-ad53-a3d5c4b28a5c;;1967-04-21;dep.danilocabral@camara.gov.br;160528;DANILO JORGE DE BARROS CABRAL;DANILO CABRAL;;M;338bb4101273f30f14f85cb44c503aa8;8b854fe6-eb38-4016-bbef-4f9a2a24057b
425;2015-02-04;2015-02-01;Secretário de Estado;;12;GO;Titular;646a4e23-7545-4a2e-a042-6845c2e586e3;b27beba7-ca02-4041-a9e0-1793bcd141fe;826bda41-c0bf-42d6-8903-be6b1de18b78;;1974-07-22;dep.thiagopeixoto@camara.gov.br;160617;THIAGO MELLO PEIXOTO DA SILVEIRA;THIAGO PEIXOTO;;M;86d9d611f0a645fee56d2e0e0877e11c;646a4e23-7545-4a2e-a042-6845c2e586e3
426;2015-10-26;2015-10-19;Secretário de Estado;;12;GO;Titular;646a4e23-7545-4a2e-a042-6845c2e586e3;b27beba7-ca02-4041-a9e0-1793bcd141fe;4d9b2b78-3566-48ad-a2cc-a08fbc542689;;1974-07-22;dep.thiagopeixoto@camara.gov.br;160617;THIAGO MELLO PEIXOTO DA SILVEIRA;THIAGO PEIXOTO;;M;86d9d611f0a645fee56d2e0e0877e11c;646a4e23-7545-4a2e-a042-6845c2e586e3
